epoch,loss,rmse_dist,rmse_x,rmse_y,total_loss,val_loss,val_rmse_dist,val_rmse_x,val_rmse_y,val_total_loss
0,0.18168708682060242,0.2292768806219101,0.08103644847869873,0.2347477674484253,0.18168708682060242,0.16437476873397827,0.1982848197221756,0.07497243583202362,0.21777337789535522,0.1636768877506256
1,0.14828360080718994,0.17719274759292603,0.07431600242853165,0.19334211945533752,0.14828360080718994,0.13216015696525574,0.1571650356054306,0.07688406109809875,0.16201765835285187,0.13202226161956787
2,0.12822607159614563,0.15798231959342957,0.0727795884013176,0.15391626954078674,0.12822607159614563,0.12327692657709122,0.15402348339557648,0.071796715259552,0.14334248006343842,0.12305422127246857
3,0.12178605794906616,0.15255942940711975,0.07400902360677719,0.1387896090745926,0.12178605794906616,0.11786200851202011,0.14560984075069427,0.08041180670261383,0.12728939950466156,0.11777035146951675
4,0.11633963137865067,0.1473097801208496,0.07221772521734238,0.12949150800704956,0.11633963137865067,0.11574798077344894,0.14788931608200073,0.07589299976825714,0.12371640652418137,0.11583291739225388
5,0.11192695051431656,0.1457466036081314,0.0704897791147232,0.11954446136951447,0.11192695051431656,0.10716769844293594,0.14800353348255157,0.06512226164340973,0.10780676454305649,0.10697750747203827
6,0.10775377601385117,0.14135970175266266,0.07141241431236267,0.11048931628465652,0.10775377601385117,0.10867789387702942,0.13589806854724884,0.08867357671260834,0.10167750716209412,0.10874970257282257
7,0.1055256798863411,0.1402280181646347,0.0685020238161087,0.10784712433815002,0.1055256798863411,0.10666307061910629,0.15220119059085846,0.06335360556840897,0.10346022248268127,0.10633835196495056
8,0.10251966863870621,0.13646839559078217,0.06770122796297073,0.10338938236236572,0.10251966863870621,0.09898217022418976,0.13801370561122894,0.06397360563278198,0.09542520344257355,0.09913749247789383
9,0.10055031627416611,0.1337391436100006,0.0664324015378952,0.1014794334769249,0.10055031627416611,0.10225775092840195,0.14328442513942719,0.06783214956521988,0.09482928365468979,0.10198194533586502
10,0.09811052680015564,0.132432758808136,0.06535849720239639,0.09654031693935394,0.09811052680015564,0.10918012261390686,0.14076773822307587,0.07573594897985458,0.11034329235553741,0.10894899070262909
11,0.0974290668964386,0.13036304712295532,0.06538272649049759,0.0965413972735405,0.0974290668964386,0.09647472947835922,0.13030439615249634,0.07065694034099579,0.08913435786962509,0.0966985672712326
12,0.09494110196828842,0.12865221500396729,0.06348495930433273,0.09268598258495331,0.09494110196828842,0.09450649470090866,0.13167110085487366,0.06071162968873978,0.09056790173053741,0.09431686997413635
13,0.09429563581943512,0.12695588171482086,0.06335040926933289,0.09258067607879639,0.09429563581943512,0.0949028804898262,0.12262922525405884,0.05808107182383537,0.10400443524122238,0.09490492939949036
14,0.09339591860771179,0.12627224624156952,0.06248687580227852,0.09142881631851196,0.09339591860771179,0.08743052929639816,0.12151516228914261,0.05818202719092369,0.08273232728242874,0.08747649937868118
15,0.09176849573850632,0.12592986226081848,0.06108509376645088,0.08829057216644287,0.09176849573850632,0.09144388139247894,0.1318349391222,0.06255961954593658,0.0810728594660759,0.09182248264551163
16,0.09153056889772415,0.12315472960472107,0.061592571437358856,0.08984438329935074,0.09153056889772415,0.09150596708059311,0.12401140481233597,0.06701875478029251,0.08440112322568893,0.0918104276061058
17,0.08986464142799377,0.12368671596050262,0.05978473275899887,0.08612248301506042,0.08986464142799377,0.08935876190662384,0.12183081358671188,0.05559026822447777,0.09041502326726913,0.0892787054181099
18,0.08846371620893478,0.12085874378681183,0.059207942336797714,0.08532442897558212,0.08846371620893478,0.08508726954460144,0.1167052760720253,0.05799179896712303,0.08086726069450378,0.0851881206035614
19,0.0872277095913887,0.11861155927181244,0.058312106877565384,0.08475951105356216,0.0872277095913887,0.08497662097215652,0.11550378054380417,0.054514843970537186,0.08604679256677628,0.08535515516996384
20,0.08709504455327988,0.1188364028930664,0.05820200592279434,0.08424676954746246,0.08709504455327988,0.09106449782848358,0.12500998377799988,0.06688234210014343,0.08094953745603561,0.09094731509685516
21,0.08639279752969742,0.11735513061285019,0.05700044706463814,0.08482283353805542,0.08639279752969742,0.08947619050741196,0.11599600315093994,0.05379919707775116,0.099461130797863,0.08975209295749664
22,0.08512784540653229,0.11592183262109756,0.057062339037656784,0.08239933103322983,0.08512784540653229,0.08162590861320496,0.11340322345495224,0.05242919921875,0.079648457467556,0.08182696998119354
23,0.08453019708395004,0.11608156561851501,0.05592680349946022,0.081582210958004,0.08453019708395004,0.07924389094114304,0.11129435896873474,0.05232635512948036,0.0751073956489563,0.0795760229229927
24,0.0827803686261177,0.11332125961780548,0.05573137104511261,0.07928844541311264,0.0827803686261177,0.07982069253921509,0.1121833547949791,0.05599115043878555,0.07237845659255981,0.08018431812524796
